Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,KERNEL_AICORE,42,92,124.382,1730884229233358.555	,1730884229233482.937	
1,N/A,KERNEL_AICORE,42,93,123.442,1730884229233482.958	,1730884229233606.400	
1,N/A,KERNEL_AICORE,42,94,125.342,1730884229233606.420	,1730884229233731.762	
1,N/A,KERNEL_AICORE,42,95,123.542,1730884229233731.803	,1730884229233855.345	
1,N/A,KERNEL_AICORE,42,96,124.262,1730884229233855.385	,1730884229233979.647	
1,N/A,KERNEL_AICORE,42,97,123.322,1730884229233979.668	,1730884229234102.990	
1,N/A,KERNEL_AICORE,42,98,123.702,1730884229234103.010	,1730884229234226.712	
1,N/A,KERNEL_AICORE,42,99,124.882,1730884229234226.733	,1730884229234351.615	
1,N/A,KERNEL_AICORE,42,100,125.122,1730884229234351.635	,1730884229234476.757	
1,N/A,KERNEL_AICORE,42,101,124.682,1730884229234476.778	,1730884229234601.460	
1,N/A,KERNEL_AICORE,42,102,123.882,1730884229234601.480	,1730884229234725.362	
1,N/A,KERNEL_AICORE,42,103,122.942,1730884229234725.383	,1730884229234848.325	
1,N/A,KERNEL_AICORE,42,104,122.702,1730884229234848.365	,1730884229234971.067	
1,N/A,KERNEL_AICORE,42,105,122.102,1730884229234971.087	,1730884229235093.189	
1,N/A,KERNEL_AICORE,42,106,125.442,1730884229235093.210	,1730884229235218.652	
1,N/A,KERNEL_AICORE,42,107,125.402,1730884229235218.672	,1730884229235344.074	
1,N/A,KERNEL_AICORE,42,108,125.222,1730884229235344.095	,1730884229235469.317	
1,N/A,KERNEL_AICORE,42,109,124.122,1730884229235469.337	,1730884229235593.459	
1,N/A,EVENT_RECORD,42,110,0.02,1730884229235593.480	,1730884229235593.500	
