Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,KERNEL_AICORE,3,90,89.061,1731415464458489.236	,1731415464458578.297	
0,N/A,KERNEL_AICORE,3,91,88.341,1731415464458578.318	,1731415464458666.659	
0,N/A,KERNEL_AICORE,3,92,89.781,1731415464458666.680	,1731415464458756.461	
0,N/A,KERNEL_AICORE,3,93,88.721,1731415464458756.481	,1731415464458845.202	
0,N/A,KERNEL_AICORE,3,94,88.761,1731415464458845.223	,1731415464458933.984	
0,N/A,KERNEL_AICORE,3,95,88.301,1731415464458934.005	,1731415464459022.306	
0,N/A,KERNEL_AICORE,3,96,87.961,1731415464459022.347	,1731415464459110.308	
0,N/A,KERNEL_AICORE,3,97,88.921,1731415464459110.328	,1731415464459199.249	
0,N/A,KERNEL_AICORE,3,98,89.421,1731415464459199.270	,1731415464459288.691	
0,N/A,KERNEL_AICORE,3,99,89.341,1731415464459288.712	,1731415464459378.053	
0,N/A,KERNEL_AICORE,3,100,88.441,1731415464459378.074	,1731415464459466.515	
0,N/A,KERNEL_AICORE,3,101,88.481,1731415464459466.536	,1731415464459555.017	
0,N/A,KERNEL_AICORE,3,102,89.081,1731415464459555.037	,1731415464459644.118	
0,N/A,KERNEL_AICORE,3,103,88.721,1731415464459644.139	,1731415464459732.860	
0,N/A,KERNEL_AICORE,3,104,88.321,1731415464459732.901	,1731415464459821.222	
0,N/A,KERNEL_AICORE,3,105,88.181,1731415464459821.243	,1731415464459909.424	
0,N/A,KERNEL_AICORE,3,106,88.201,1731415464459909.444	,1731415464459997.645	
0,N/A,KERNEL_AICORE,3,107,88.361,1731415464459997.666	,1731415464460086.027	
0,N/A,KERNEL_AICORE,3,108,88.421,1731415464460086.068	,1731415464460174.489	
0,N/A,KERNEL_AICORE,3,109,88.701,1731415464460174.510	,1731415464460263.211	
0,N/A,EVENT_RECORD,3,110,0.0,1731415464460263.231	,1731415464460263.231	
